advertiser,pageId,libraryId,active,start,end,format,cta,link,title,body,regions,mediaFiles
Direcional Engenharia,159185379226,1065044743152059,True,2026-08-27,2026-09-16,DCO,Cadastre-se,http://fb.me/,A união perfeita entre o verde e a cidade,"O Nature Arbo chegou para você viver cercado de lazer, conforto e natureza! Localizado na Cidade Arbo, na melhor região do Castelão, o condomínio oferece áreas de lazer completas, pensadas para todos os momentos: piscina, espaço gourmet, playground, quadra e muito mais.  Tudo isso com apartamentos de 2 quartos, sendo 1 suíte, em um ambiente moderno, funcional e com o verde por todos os lados. Diversão, bem-estar e qualidade de vida no mesmo lugar.",,1065044743152059_card0_card_image.png;1065044743152059_card1_card_image.png
Direcional Engenharia,159185379226,2258111374728898,True,2026-08-27,2026-09-16,DCO,Cadastre-se,http://fb.me/,Conquiste seu sonho agora mesmo!,"Seu novo apê pode custar menos do que você imagina! No Conquista Maraponga, você encontra apartamentos de 2 quartos com lazer completo, entrada a partir de R$ 999* e parcelas mensais a partir de R$ 499*.  Chegou a hora de trocar o aluguel pela realização da casa própria. Clique em ""Cadastre-se"" e descubra como conquistar o seu!",,2258111374728898_card0_card_image.png;2258111374728898_card1_card_image.png;2258111374728898_card2_card_image.png
Direcional Engenharia,159185379226,1790493555289016,True,2026-08-27,2026-09-16,DCO,Cadastre-se,http://fb.me/,Ao lado o Shopping Via Norte,"Quando se trata de realizar seu sonho da casa própria, a Direcional tem a melhor oferta. Por isso, separamos condições imperdíveis pra você morar ao lado do Shopping Via Norte. Aproveite o subsídio de até R$ 55 mil* e a entrada facilitada em até 3x no cartão* para garantir seu apartamento de 2 quartos com lazer completo.  Clique em ""Cadastre-se"" e aproveite essa oportunidade única! #Direcional #ConquistaJardimNorte",,1790493555289016_card0_card_video_hd.mp4;1790493555289016_card1_card_video_hd.mp4
Direcional Engenharia,159185379226,1036788212556013,True,2026-08-27,2026-09-16,DCO,Cadastre-se,http://fb.me/,Vai florescer um novo jeito de viver no Jardim Manaus,"Chegou o Parque Ville Lírio Azul, novo lançamento da Direcional com apartamentos de 2 quartos e lazer completo, em um bairro planejado para quem busca conforto e qualidade de vida. Um novo endereço para criar memórias e viver com mais leveza.",,1036788212556013_card0_card_video_hd.mp4;1036788212556013_card1_card_video_hd.mp4
Direcional Engenharia,159185379226,1615563423478779,True,2026-08-27,2026-09-16,DCO,Cadastre-se,http://fb.me/,Lançamento Direcional no Siqueira,"O Viva Vida Jandaia é o novo lançamento da Direcional para quem sonha em morar bem! Apartamentos com 2 quartos e lazer completo, segurança 24h e 13 itens de lazer, na região do Siqueira.   • Entrada facilitada em até 84x*  • Parcelas a partir de R$ 299*  • Documentação gratuita*  👉 Fale com a gente e saiba como garantir o seu no Viva Vida Jandaia.",,1615563423478779_card0_card_video_hd.mp4;1615563423478779_card1_card_video_hd.mp4
Direcional Engenharia,159185379226,2137583467155622,True,2026-08-27,2026-09-16,DCO,Cadastre-se,http://fb.me/,Compre seu apê,"Essa é a oportunidade perfeita para quem busca mudar de vida ainda em 2026. O Reserva Parque Clube, conta com unidades prontas para morar ao lado do Parque Ecológico de Águas Claras, uma região valorizada e em constante transformação. Essa é a sua chance de viver, onde a vida já acontece!   #Apartamento #Direcional #Reserva #ParqueClube",,2137583467155622_card0_card_image.png;2137583467155622_card1_card_image.png;2137583467155622_card2_card_image.png;2137583467155622_card3_card_image.png;2137583467155622_card4_card_image.png;2137583467155622_card5_card_image.png;2137583467155622_card6_card_image.png;2137583467155622_card7_card_image.png
Direcional Engenharia,159185379226,1788471012339928,True,2026-08-27,2026-09-15,DCO,Cadastre-se,http://fb.me/,Viva com exclusividade em Boa Viagem,"Em um dos bairros mais desejados da Zona Sul, onde modernidade e qualidade de vida se encontram em cada detalhe, apresentamos o Wave Boa Viagem. Um condomínio criado para quem busca mais conforto e praticidade com apartamentos de 2 quartos, suíte e varanda, planejados para oferecer bem-estar e funcionalidade.  Sua vida no ritmo que você merece, no endereço que você sempre quis. Não perca tempo!",,1788471012339928_card0_card_video_hd.mp4;1788471012339928_card1_card_video_hd.mp4
Direcional Engenharia,159185379226,1437652661663541,True,2026-08-27,2026-09-16,DCO,Cadastre-se,http://fb.me/,Lançamento Direcional no Siqueira,"O Viva Vida Jandaia é o novo lançamento da Direcional para quem sonha em morar bem! Apartamentos com 2 quartos e lazer completo, segurança 24h e 13 itens de lazer, na região do Siqueira.   • Entrada facilitada em até 84x*  • Parcelas a partir de R$ 299*  • Documentação gratuita*  👉 Fale com a gente e saiba como garantir o seu no Viva Vida Jandaia.",,1437652661663541_card0_card_image.png;1437652661663541_card1_card_image.png;1437652661663541_card2_card_image.png
Direcional Engenharia,159185379226,4686223468269031,True,2026-08-27,2026-09-16,DCO,Cadastre-se,http://fb.me/,Localização privilegiada,"Em um dos bairros mais desejados da Zona Sul, onde modernidade e qualidade de vida se encontram em cada detalhe, apresentamos o Wave Boa Viagem. Um condomínio criado para quem busca mais conforto e praticidade com apartamentos de 2 quartos, suíte e varanda, planejados para oferecer bem-estar e funcionalidade.  Sua vida no ritmo que você merece, no endereço que você sempre quis. Não perca tempo!",,4686223468269031_card0_card_image.png;4686223468269031_card1_card_image.png;4686223468269031_card2_card_image.png;4686223468269031_card3_card_image.png;4686223468269031_card4_card_image.png;4686223468269031_card5_card_image.png;4686223468269031_card6_card_image.png;4686223468269031_card7_card_image.png;4686223468269031_card8_card_image.png;4686223468269031_card9_card_image.png;4686223468269031_card10_card_image.png;4686223468269031_card11_card_image.png;4686223468269031_card12_card_image.png;4686223468269031_card13_card_image.png;4686223468269031_card14_card_image.png;4686223468269031_card15_card_image.png;4686223468269031_card16_card_image.png;4686223468269031_card17_card_image.png;4686223468269031_card18_card_image.png;4686223468269031_card19_card_image.png
Direcional Engenharia,159185379226,918152710907775,True,2026-08-27,2026-09-15,DCO,Cadastre-se,http://fb.me/,Lazer completo,"Chegou o Parque Ville Lírio Azul, novo lançamento da Direcional com apartamentos de 2 quartos e lazer completo, em um bairro planejado para quem busca conforto e qualidade de vida. Um novo endereço para criar memórias e viver com mais leveza.",,918152710907775_card0_card_image.png;918152710907775_card1_card_image.png;918152710907775_card2_card_image.png;918152710907775_card3_card_image.png;918152710907775_card4_card_image.png;918152710907775_card5_card_image.png;918152710907775_card6_card_image.png;918152710907775_card7_card_image.png;918152710907775_card8_card_image.png;918152710907775_card9_card_image.png;918152710907775_card10_card_image.png;918152710907775_card11_card_image.png;918152710907775_card12_card_image.png;918152710907775_card13_card_image.png;918152710907775_card14_card_image.png;918152710907775_card15_card_image.png;918152710907775_card16_card_image.png;918152710907775_card17_card_image.png;918152710907775_card18_card_image.png;918152710907775_card19_card_image.png
Direcional Engenharia,159185379226,1541586507189076,True,2026-08-27,2026-09-16,DCO,Cadastre-se,http://fb.me/,Próximo ao Rapidão,"Saia do aluguel com a Direcional! Apartamento de 2 quartos com lazer completo na região do Tarumã. Aproveite subsídio de até R$55mil* e entrada a partir de R$ 999* parcelada em 3x no cartão*! Avenida de Manaus e ao Via Norte, um apê para viver a vida com tranquilidade. #VivaVidaRioTapajós #BairroTarumã #Direcional #Rapidão",,1541586507189076_card0_card_image.png;1541586507189076_card1_card_image.png;1541586507189076_card2_card_image.png
Direcional Engenharia,159185379226,1674446020322062,True,2026-08-27,2026-09-16,DCO,Cadastre-se,http://fb.me/,Viva com exclusividade em Boa Viagem,"Em um dos bairros mais desejados da Zona Sul, onde modernidade e qualidade de vida se encontram em cada detalhe, apresentamos o Wave Boa Viagem. Um condomínio criado para quem busca mais conforto e praticidade com apartamentos de 2 quartos, suíte e varanda, planejados para oferecer bem-estar e funcionalidade.  Sua vida no ritmo que você merece, no endereço que você sempre quis. Não perca tempo!",,1674446020322062_card0_card_image.png;1674446020322062_card1_card_image.png;1674446020322062_card2_card_image.png
Direcional Engenharia,159185379226,1091258516590542,True,2026-08-27,2026-09-14,DCO,Cadastre-se,http://fb.me/,Viva em São Lourenço da Mata,"Chegou o Viva Vida Primavera, o novo lançamento da Direcional no bairro de Nova Tiúma. São apartamentos de 2 quartos, em um condomínio com lazer completo e segurança 24h, pensados para mais conforto, praticidade e qualidade de vida.  Aproveite as condições especiais: subsídio de até R$ 75.000*, use seu FGTS* e entrada parcelada em até 84x*.  Fale com a gente hoje mesmo!",,1091258516590542_card0_card_image.png;1091258516590542_card1_card_image.png;1091258516590542_card2_card_image.png
Direcional Engenharia,159185379226,4485050255087238,True,2026-08-27,2026-09-15,DCO,Cadastre-se,http://fb.me/,A união perfeita entre o verde e a cidade,"Chegou o Nature Arbo, o lançamento que vai transformar seu jeito de morar! Localizado na Cidade Arbo, a melhor região do Castelão, ele une qualidade de vida, praticidade e lazer completo em um só lugar.  São apartamentos de 2 quartos, sendo 1 suíte, com plantas modernas e funcionais, perfeitos para quem busca o primeiro apê ou quer um lar para crescer em família.  Viva cercado de verde, conforto e tudo o que você precisa por perto.",,4485050255087238_card0_card_image.png;4485050255087238_card1_card_image.png;4485050255087238_card2_card_image.png
Direcional Engenharia,159185379226,1037064545898567,True,2026-08-27,2026-09-13,VIDEO,Saiba mais,https://www.direcional.com.br/?utm_source=meta&utm_medium=cpm&utm_campaign=pago-direcional-mg-institucional-direcional-institucional-seu-ape-&utm_term=direcional-institucional-seu-ape-institucional-mg,Mais diversão no seu dia a dia com a Direcional 🏠➕,"Na Direcional, conquistar o apê próprio é ter mais conforto, qualidade de vida e bem-estar para toda a família.   Nossos apês em Contagem contam com condições facilitadas para você realizar o seu sonho da casa própria.   Aqui, seu apê é D+!",,1037064545898567_0_video_hd.mp4;1037064545898567_0_video_sd.mp4;1037064545898567_0_video_preview.jpg
Direcional Engenharia,159185379226,1902084374567732,True,2026-08-27,2026-09-15,DCO,Cadastre-se,http://fb.me/,A união perfeita entre o verde e a cidade,"Chegou o Nature Arbo, o lançamento que vai transformar seu jeito de morar! Localizado na Cidade Arbo, a melhor região do Castelão, ele une qualidade de vida, praticidade e lazer completo em um só lugar.  São apartamentos de 2 quartos, sendo 1 suíte, com plantas modernas e funcionais, perfeitos para quem busca o primeiro apê ou quer um lar para crescer em família.  Viva cercado de verde, conforto e tudo o que você precisa por perto.",,1902084374567732_card0_card_image.png;1902084374567732_card1_card_image.png;1902084374567732_card2_card_image.png;1902084374567732_card3_card_image.png;1902084374567732_card4_card_image.png;1902084374567732_card5_card_image.png;1902084374567732_card6_card_image.png;1902084374567732_card7_card_image.png
Direcional Engenharia,159185379226,2998579053818671,True,2026-08-27,2026-09-15,DCO,Cadastre-se,http://fb.me/,Localização estratégica,"Mais que um empreendimento, o Conquista Jaboatão é um convite para viver com a família e curtir cada momento em Sucupira.  📌 Apartamentos de 2 quartos com lazer completo 📌  Localização privilegiada e segurança 24h  A oportunidade de mudar de vida chegou!",,2998579053818671_card0_card_image.png;2998579053818671_card1_card_image.png;2998579053818671_card2_card_image.png;2998579053818671_card3_card_image.png;2998579053818671_card4_card_image.png;2998579053818671_card5_card_image.png;2998579053818671_card6_card_image.png;2998579053818671_card7_card_image.png;2998579053818671_card8_card_image.png;2998579053818671_card9_card_image.png;2998579053818671_card10_card_image.png;2998579053818671_card11_card_image.png;2998579053818671_card12_card_image.png;2998579053818671_card13_card_image.png;2998579053818671_card14_card_image.png;2998579053818671_card15_card_image.png
Direcional Engenharia,159185379226,1144083834858400,True,2026-08-27,2026-09-15,DCO,Cadastre-se,http://fb.me/,Lazer para toda família,"Chegou o Conquista Paulista Residence, um lançamento pensado para quem busca conforto, lazer e segurança em uma localização estratégica.   Apartamentos de 2 quartos com lazer completo e ideal para o seu dia a dia. Aproveite as condições mais que especiais de lançamento agora mesmo.  Fale com a gente e dê o primeiro passo para conquistar seu novo lar.",,1144083834858400_card0_card_image.png;1144083834858400_card1_card_image.png;1144083834858400_card2_card_image.png;1144083834858400_card3_card_image.png;1144083834858400_card4_card_image.png;1144083834858400_card5_card_image.png;1144083834858400_card6_card_image.png;1144083834858400_card7_card_image.png
Direcional Engenharia,159185379226,1408758321406843,True,2026-08-27,2026-09-12,DCO,Cadastre-se,http://fb.me/,A união perfeita entre o verde e a cidade,"Chegou o Nature Arbo, o lançamento que vai transformar seu jeito de morar! Localizado na Cidade Arbo, a melhor região do Castelão, ele une qualidade de vida, praticidade e lazer completo em um só lugar.  São apartamentos de 2 quartos, sendo 1 suíte, com plantas modernas e funcionais, perfeitos para quem busca o primeiro apê ou quer um lar para crescer em família.  Viva cercado de verde, conforto e tudo o que você precisa por perto.",,1408758321406843_card0_card_image.png;1408758321406843_card1_card_image.png;1408758321406843_card2_card_image.png;1408758321406843_card3_card_image.png;1408758321406843_card4_card_image.png;1408758321406843_card5_card_image.png;1408758321406843_card6_card_image.png;1408758321406843_card7_card_image.png
